match_id	MYCN_TPM	MYCN_CN	MYCN_CN_status	molecular_subtype	Kids_First_Participant_ID	Kids_First_Biospecimen_ID	sample_id
PASGUT_01_Solid Tissue_Primary Tumor	22.29	2	loss	NBL, MYCN non-amplified	PASGUT	TARGET-30-PASGUT-01A-01D	01
PASGUT_01_Solid Tissue_Primary Tumor	22.29	2	loss	NBL, MYCN non-amplified	PASGUT	TARGET-30-PASGUT-01A-01D.M	01
PASGUT_01_Solid Tissue_Primary Tumor	22.29	2	loss	NBL, MYCN non-amplified	PASGUT	TARGET-30-PASGUT-01A-01R	01
PASHEL_01_Solid Tissue_Primary Tumor	NA	53	amplification	NBL, MYCN amplified	PASHEL	BS_TR758MB1	01
PASHFA_01_Solid Tissue_Primary Tumor	422.71	NA	NA	NBL, MYCN amplified	PASHFA	TARGET-30-PASHFA-01A-01D.M	01
PASHFA_01_Solid Tissue_Primary Tumor	422.71	NA	NA	NBL, MYCN amplified	PASHFA	TARGET-30-PASHFA-01A-01R	01
PASHFA_02_Solid Tissue_Recurrence	NA	NA	NA	NBL, To be classified	PASHFA	TARGET-30-PASHFA-02A-01D.M	02
PASHLP_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PASHLP	BS_CGGJZ5Q1	01
PASIIB_01_Solid Tissue_Primary Tumor	13.32	3	gain	NBL, MYCN non-amplified	PASIIB	BS_30NT6PNA	01
PASIIB_01_Solid Tissue_Primary Tumor	13.32	3	gain	NBL, MYCN non-amplified	PASIIB	BS_6GSJCDCN	01
PASIIU_01_Solid Tissue_Primary Tumor	NA	622	amplification	NBL, MYCN amplified	PASIIU	BS_W2BC0CVT	01
PASIUJ_01_Solid Tissue_Primary Tumor	149.73	33	amplification	NBL, MYCN amplified	PASIUJ	BS_19PXZ71B	01
PASIUJ_01_Solid Tissue_Primary Tumor	149.73	33	amplification	NBL, MYCN amplified	PASIUJ	BS_SY6CCX4G	01
PASJBY_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PASJBY	BS_F3ZZ4BXE	01
PASJRT_01_Solid Tissue_Primary Tumor	NA	4	gain	NBL, To be classified	PASJRT	BS_WMM0MP1J	01
PASJTA_01_Solid Tissue_Primary Tumor	19.87	NA	gain	NBL, MYCN non-amplified	PASJTA	BS_DFJYRYV1	01
PASJTA_01_Solid Tissue_Primary Tumor	19.87	NA	gain	NBL, MYCN non-amplified	PASJTA	BS_WHBM0N3Y	01
PASJTA_01_Solid Tissue_Primary Tumor	19.87	NA	gain	NBL, MYCN non-amplified	PASJTA	TARGET-30-PASJTA-01A-01D	01
PASJUU_01_Solid Tissue_Primary Tumor	NA	NA	neutral	NBL, MYCN non-amplified	PASJUU	BS_FV0C303D	01
PASJUU_01_Solid Tissue_Primary Tumor	NA	NA	neutral	NBL, MYCN non-amplified	PASJUU	TARGET-30-PASJUU-01A-01D	01
PASJWA_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PASJWA	TARGET-30-PASJWA-01A-01D	01
PASJWG_01_Solid Tissue_Primary Tumor	NA	NA	gain	NBL, MYCN non-amplified	PASJWG	BS_VGAKW5G6	01
PASJWG_01_Solid Tissue_Primary Tumor	NA	NA	gain	NBL, MYCN non-amplified	PASJWG	TARGET-30-PASJWG-01A-01D	01
PASJWU_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PASJWU	TARGET-30-PASJWU-01A-01D	01
PASJYB_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PASJYB	TARGET-30-PASJYB-01A-01D.M	01
PASJZC_01_Solid Tissue_Primary Tumor	35.63	NA	NA	NBL, MYCN amplified	PASJZC	TARGET-30-PASJZC-01A-01D.M	01
PASJZC_01_Solid Tissue_Primary Tumor	35.63	NA	NA	NBL, MYCN amplified	PASJZC	TARGET-30-PASJZC-01A-01R	01
PASKCS_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PASKCS	BS_1YD0ZQ4R	01
PASKCS_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PASKCS	TARGET-30-PASKCS-01A-01D	01
PASKFM_01_Solid Tissue_Primary Tumor	50.58	NA	NA	NBL, MYCN amplified	PASKFM	BS_EE5Z0Z4J	01
PASKFM_01_Solid Tissue_Primary Tumor	50.58	NA	NA	NBL, MYCN amplified	PASKFM	BS_JQ0XD1K9	01
PASKFV_01_Solid Tissue_Primary Tumor	NA	3	gain	NBL, To be classified	PASKFV	TARGET-30-PASKFV-01A-01D	01
PASKIS_01_Solid Tissue_Primary Tumor	334.3	3	gain	NBL, MYCN amplified	PASKIS	BS_6WBAV14H	01
PASKIS_01_Solid Tissue_Primary Tumor	334.3	3	gain	NBL, MYCN amplified	PASKIS	BS_QDRHQSPZ	01
PASKJX_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PASKJX	TARGET-30-PASKJX-01A-01D.M	01
PASKKZ_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PASKKZ	TARGET-30-PASKKZ-01A-01D	01
PASKNK_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PASKNK	TARGET-30-PASKNK-01A-01D	01
PASKPC_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PASKPC	TARGET-30-PASKPC-01A-01D	01
PASKRA_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PASKRA	TARGET-30-PASKRA-01A-01D	01
PASKRS_01_Solid Tissue_Primary Tumor	11.07	NA	gain	NBL, MYCN non-amplified	PASKRS	BS_QS2NKZW3	01
PASKRS_01_Solid Tissue_Primary Tumor	11.07	NA	gain	NBL, MYCN non-amplified	PASKRS	BS_W41Y820G	01
PASKRS_01_Solid Tissue_Primary Tumor	11.07	NA	gain	NBL, MYCN non-amplified	PASKRS	TARGET-30-PASKRS-01A-01D	01
PASKRX_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PASKRX	TARGET-30-PASKRX-01A-01D	01
PASKSR_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PASKSR	TARGET-30-PASKSR-01A-01D	01
PASKSX_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PASKSX	TARGET-30-PASKSX-01A-01D	01
PASKTB_01_Solid Tissue_Primary Tumor	NA	2	loss	NBL, MYCN non-amplified	PASKTB	TARGET-30-PASKTB-01A-01D	01
PASKWI_01_Solid Tissue_Primary Tumor	0.86	NA	NA	NBL, MYCN non-amplified	PASKWI	BS_3V34S6KM	01
PASKYH_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PASKYH	TARGET-30-PASKYH-01A-01D	01
PASKZT_01_Solid Tissue_Primary Tumor	2.05	NA	NA	NBL, MYCN amplified	PASKZT	BS_CKVK1AYV	01
PASKZT_01_Solid Tissue_Primary Tumor	2.05	NA	NA	NBL, MYCN amplified	PASKZT	BS_CZ7DWCPE	01
PASKZT_01_Solid Tissue_Primary Tumor	2.05	NA	NA	NBL, MYCN amplified	PASKZT	TARGET-30-PASKZT-01A-01D	01
PASLAE_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PASLAE	TARGET-30-PASLAE-01A-01D	01
PASLCD_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PASLCD	TARGET-30-PASLCD-01A-01D	01
PASLDM_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PASLDM	TARGET-30-PASLDM-01A-01D	01
PASLFG_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PASLFG	TARGET-30-PASLFG-01A-01D	01
PASLGM_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PASLGM	TARGET-30-PASLGM-01A-01D	01
PASLGS_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PASLGS	TARGET-30-PASLGS-01A-01D.M	01
PASLIH_01_Solid Tissue_Primary Tumor	20.29	NA	NA	NBL, MYCN amplified	PASLIH	BS_6KH6CXMH	01
PASLIH_01_Solid Tissue_Primary Tumor	20.29	NA	NA	NBL, MYCN amplified	PASLIH	BS_HW9CGZ29	01
PASLIH_01_Solid Tissue_Primary Tumor	20.29	NA	NA	NBL, MYCN amplified	PASLIH	TARGET-30-PASLIH-01A-01D	01
PASLMN_01_Solid Tissue_Primary Tumor	NA	NA	gain	NBL, MYCN non-amplified	PASLMN	BS_3CVTNBQ3	01
PASLMN_01_Solid Tissue_Primary Tumor	NA	NA	gain	NBL, MYCN non-amplified	PASLMN	TARGET-30-PASLMN-01A-01D	01
PASLPG_01_Solid Tissue_Primary Tumor	8.53	NA	NA	NBL, MYCN amplified	PASLPG	BS_9C595Y9M	01
PASLPG_01_Solid Tissue_Primary Tumor	8.53	NA	NA	NBL, MYCN amplified	PASLPG	BS_V7B79J5R	01
PASLPG_01_Solid Tissue_Primary Tumor	8.53	NA	NA	NBL, MYCN amplified	PASLPG	TARGET-30-PASLPG-01A-01D	01
PASLRM_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PASLRM	TARGET-30-PASLRM-01A-01D	01
PASLSS_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PASLSS	TARGET-30-PASLSS-01A-01D	01
PASLTC_01_Solid Tissue_Primary Tumor	48.71	NA	gain	NBL, MYCN non-amplified	PASLTC	BS_AE718N55	01
PASLTC_01_Solid Tissue_Primary Tumor	48.71	NA	gain	NBL, MYCN non-amplified	PASLTC	BS_ZWRZRC4V	01
PASLTC_01_Solid Tissue_Primary Tumor	48.71	NA	gain	NBL, MYCN non-amplified	PASLTC	TARGET-30-PASLTC-01A-01D	01
PASLTH_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PASLTH	BS_CPGZYTHM	01
PASLXS_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PASLXS	TARGET-30-PASLXS-01A-01D	01
PASLYF_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PASLYF	TARGET-30-PASLYF-01A-01D	01
PASMCP_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PASMCP	TARGET-30-PASMCP-01A-01D	01
PASMDG_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PASMDG	TARGET-30-PASMDG-01A-01D	01
PASMDM_01_Solid Tissue_Primary Tumor	37.6	NA	NA	NBL, MYCN amplified	PASMDM	TARGET-30-PASMDM-01A-01D.M	01
PASMDM_01_Solid Tissue_Primary Tumor	37.6	NA	NA	NBL, MYCN amplified	PASMDM	TARGET-30-PASMDM-01A-01R	01
PASMET_01_Solid Tissue_Primary Tumor	86.26	NA	amplification	NBL, MYCN amplified	PASMET	BS_0SC4QNTM	01
PASMET_01_Solid Tissue_Primary Tumor	86.26	NA	amplification	NBL, MYCN amplified	PASMET	BS_RA5HNMDP	01
PASMET_01_Solid Tissue_Primary Tumor	86.26	NA	amplification	NBL, MYCN amplified	PASMET	TARGET-30-PASMET-01A-01D	01
PASMGS_01_Solid Tissue_Primary Tumor	28.29	3	loss	NBL, MYCN non-amplified	PASMGS	BS_59ZF7365	01
PASMGS_01_Solid Tissue_Primary Tumor	28.29	3	loss	NBL, MYCN non-amplified	PASMGS	BS_MJ2H7ZT3	01
PASMIU_01_Solid Tissue_Primary Tumor	48.41	3	gain	NBL, MYCN non-amplified	PASMIU	BS_0RBGK29M	01
PASMIU_01_Solid Tissue_Primary Tumor	48.41	3	gain	NBL, MYCN non-amplified	PASMIU	BS_KC02E200	01
PASMJG_01_Solid Tissue_Primary Tumor	1.73	2	neutral	NBL, MYCN non-amplified	PASMJG	TARGET-30-PASMJG-01A-01D	01
PASMJG_01_Solid Tissue_Primary Tumor	1.73	2	neutral	NBL, MYCN non-amplified	PASMJG	TARGET-30-PASMJG-01A-01D.M	01
PASMJG_01_Solid Tissue_Primary Tumor	1.73	2	neutral	NBL, MYCN non-amplified	PASMJG	TARGET-30-PASMJG-01A-01R	01
PASMNT_01_Solid Tissue_Primary Tumor	46.44	2	neutral	NBL, MYCN non-amplified	PASMNT	TARGET-30-PASMNT-01A-01D	01
PASMNT_01_Solid Tissue_Primary Tumor	46.44	2	neutral	NBL, MYCN non-amplified	PASMNT	TARGET-30-PASMNT-01A-01D.M	01
PASMNT_01_Solid Tissue_Primary Tumor	46.44	2	neutral	NBL, MYCN non-amplified	PASMNT	TARGET-30-PASMNT-01A-01R	01
PASMNU_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PASMNU	TARGET-30-PASMNU-01A-01D	01
PASMPT_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PASMPT	TARGET-30-PASMPT-01A-01D	01
PASMRC_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PASMRC	TARGET-30-PASMRC-01A-01D	01
PASMUB_01_Solid Tissue_Primary Tumor	10.97	NA	gain	NBL, MYCN non-amplified	PASMUB	BS_69KVWAWK	01
PASMUB_01_Solid Tissue_Primary Tumor	10.97	NA	gain	NBL, MYCN non-amplified	PASMUB	BS_H5RWQDCJ	01
PASMUB_01_Solid Tissue_Primary Tumor	10.97	NA	gain	NBL, MYCN non-amplified	PASMUB	TARGET-30-PASMUB-01A-01D	01
PASNEF_01_Solid Tissue_Primary Tumor	33.26	2	loss	NBL, MYCN non-amplified	PASNEF	TARGET-30-PASNEF-01A-01D	01
PASNEF_01_Solid Tissue_Primary Tumor	33.26	2	loss	NBL, MYCN non-amplified	PASNEF	TARGET-30-PASNEF-01A-01D.M	01
PASNEF_01_Solid Tissue_Primary Tumor	33.26	2	loss	NBL, MYCN non-amplified	PASNEF	TARGET-30-PASNEF-01A-01R	01
PASNHY_01_Solid Tissue_Primary Tumor	41.56	3	gain	NBL, MYCN non-amplified	PASNHY	BS_NVJJJ7MT	01
PASNHY_01_Solid Tissue_Primary Tumor	41.56	3	gain	NBL, MYCN non-amplified	PASNHY	BS_WKPG4MH1	01
PASNII_01_Solid Tissue_Primary Tumor	19.18	NA	NA	NBL, MYCN amplified	PASNII	BS_A3198WFE	01
PASNMJ_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PASNMJ	TARGET-30-PASNMJ-01A-01D	01
PASNML_01_Solid Tissue_Primary Tumor	72.94	NA	NA	NBL, MYCN amplified	PASNML	TARGET-30-PASNML-01A-01D.M	01
PASNML_01_Solid Tissue_Primary Tumor	72.94	NA	NA	NBL, MYCN amplified	PASNML	TARGET-30-PASNML-01A-01R	01
PASNPG_01_Solid Tissue_Primary Tumor	39	NA	NA	NBL, MYCN amplified	PASNPG	TARGET-30-PASNPG-01A-01D.M	01
PASNPG_01_Solid Tissue_Primary Tumor	39	NA	NA	NBL, MYCN amplified	PASNPG	TARGET-30-PASNPG-01A-01R	01
PASNPG_02_Solid Tissue_Recurrence	24.6	NA	NA	NBL, MYCN amplified	PASNPG	TARGET-30-PASNPG-02A-01D.M	02
PASNPG_02_Solid Tissue_Recurrence	24.6	NA	NA	NBL, MYCN amplified	PASNPG	TARGET-30-PASNPG-02A-01R	02
PASNUI_01_Solid Tissue_Primary Tumor	407.97	NA	amplification	NBL, MYCN amplified	PASNUI	BS_3564XTTK	01
PASNUI_01_Solid Tissue_Primary Tumor	407.97	NA	amplification	NBL, MYCN amplified	PASNUI	BS_3CSY3JTN	01
PASNUI_01_Solid Tissue_Primary Tumor	407.97	NA	amplification	NBL, MYCN amplified	PASNUI	TARGET-30-PASNUI-01A-01D	01
PASNVM_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PASNVM	TARGET-30-PASNVM-01A-01D	01
PASNWH_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PASNWH	TARGET-30-PASNWH-01A-01D	01
PASNZU_01_Solid Tissue_Primary Tumor	1052.53	152	amplification	NBL, MYCN amplified	PASNZU	TARGET-30-PASNZU-01A-01D	01
PASNZU_01_Solid Tissue_Primary Tumor	1052.53	152	amplification	NBL, MYCN amplified	PASNZU	TARGET-30-PASNZU-01A-01D.M	01
PASNZU_01_Solid Tissue_Primary Tumor	1052.53	152	amplification	NBL, MYCN amplified	PASNZU	TARGET-30-PASNZU-01A-01R	01
PASPBY_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PASPBY	TARGET-30-PASPBY-01A-01D	01
PASPBZ_01_Solid Tissue_Primary Tumor	16.63	NA	NA	NBL, MYCN amplified	PASPBZ	TARGET-30-PASPBZ-01A-01D.M	01
PASPBZ_01_Solid Tissue_Primary Tumor	16.63	NA	NA	NBL, MYCN amplified	PASPBZ	TARGET-30-PASPBZ-01A-01R	01
PASPER_01_Solid Tissue_Primary Tumor	14.89	2	neutral	NBL, MYCN non-amplified	PASPER	TARGET-30-PASPER-01A-01D	01
PASPER_01_Solid Tissue_Primary Tumor	14.89	2	neutral	NBL, MYCN non-amplified	PASPER	TARGET-30-PASPER-01A-01D.M	01
PASPER_01_Solid Tissue_Primary Tumor	14.89	2	neutral	NBL, MYCN non-amplified	PASPER	TARGET-30-PASPER-01A-01R	01
PASPGB_01_Solid Tissue_Primary Tumor	273.35	NA	gain	NBL, MYCN amplified	PASPGB	BS_94ZKC2SR	01
PASPGB_01_Solid Tissue_Primary Tumor	273.35	NA	gain	NBL, MYCN amplified	PASPGB	BS_ACCE0MEA	01
PASPGB_01_Solid Tissue_Primary Tumor	273.35	NA	gain	NBL, MYCN amplified	PASPGB	TARGET-30-PASPGB-01A-01D	01
PASPGU_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PASPGU	TARGET-30-PASPGU-01A-01D	01
PASPIK_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PASPIK	TARGET-30-PASPIK-01A-01D	01
PASPIU_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PASPIU	BS_FK3DPAWA	01
PASPSE_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PASPSE	TARGET-30-PASPSE-01A-01D	01
PASPTF_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PASPTF	TARGET-30-PASPTF-01A-01D	01
PASPVR_09_Bone Marrow_Primary Tumor	NA	NA	NA	NBL, To be classified	PASPVR	TARGET-30-PASPVR-09A-01D	09
PASPVZ_09_Bone Marrow_Primary Tumor	NA	NA	NA	NBL, To be classified	PASPVZ	TARGET-30-PASPVZ-09A-01D	09
PASPXU_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PASPXU	TARGET-30-PASPXU-01A-01D	01
PASREV_09_Bone Marrow_Primary Tumor	NA	3	gain	NBL, To be classified	PASREV	BS_CH0ZV29W	09
PASREY_01_Solid Tissue_Primary Tumor	11.05	3	neutral	NBL, MYCN non-amplified	PASREY	BS_6Y5F3QGV	01
PASREY_01_Solid Tissue_Primary Tumor	11.05	3	neutral	NBL, MYCN non-amplified	PASREY	BS_QCP0VAZ7	01
PASREY_01_Solid Tissue_Primary Tumor	11.05	3	neutral	NBL, MYCN non-amplified	PASREY	TARGET-30-PASREY-01A-01D.M	01
PASRFS_01_Solid Tissue_Primary Tumor	45.74	2	neutral	NBL, MYCN non-amplified	PASRFS	TARGET-30-PASRFS-01A-01D	01
PASRFS_01_Solid Tissue_Primary Tumor	45.74	2	neutral	NBL, MYCN non-amplified	PASRFS	TARGET-30-PASRFS-01A-01D.M	01
PASRFS_01_Solid Tissue_Primary Tumor	45.74	2	neutral	NBL, MYCN non-amplified	PASRFS	TARGET-30-PASRFS-01A-01R	01
PASRIB_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PASRIB	TARGET-30-PASRIB-01A-01D	01
PASRLC_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PASRLC	TARGET-30-PASRLC-01A-01D	01
PASRRY_01_Solid Tissue_Primary Tumor	25.98	3	gain	NBL, MYCN non-amplified	PASRRY	BS_CD6KRB1K	01
PASRRY_01_Solid Tissue_Primary Tumor	25.98	3	gain	NBL, MYCN non-amplified	PASRRY	BS_GWN2F333	01
PASRSG_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PASRSG	TARGET-30-PASRSG-01A-01D	01
PASRTR_01_Solid Tissue_Primary Tumor	58.98	3	gain	NBL, MYCN non-amplified	PASRTR	BS_5Z1QJPG6	01
PASRTR_01_Solid Tissue_Primary Tumor	58.98	3	gain	NBL, MYCN non-amplified	PASRTR	BS_TS07B3TC	01
PASRUT_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PASRUT	BS_7ZT919XN	01
PASRWE_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PASRWE	TARGET-30-PASRWE-01A-01D	01
PASSEC_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PASSEC	TARGET-30-PASSEC-01A-01D	01
PASSFD_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PASSFD	BS_MQ6RKJCD	01
PASSGT_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PASSGT	TARGET-30-PASSGT-01A-01D	01
PASSII_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PASSII	TARGET-30-PASSII-01A-01D	01
PASSJK_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PASSJK	TARGET-30-PASSJK-01A-01D	01
PASSMV_01_Solid Tissue_Primary Tumor	7.74	NA	NA	NBL, MYCN amplified	PASSMV	BS_C9YD10Y4	01
PASSMV_01_Solid Tissue_Primary Tumor	7.74	NA	NA	NBL, MYCN amplified	PASSMV	BS_EXEE6TDK	01
PASSNN_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PASSNN	TARGET-30-PASSNN-01A-01D	01
PASSPI_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PASSPI	TARGET-30-PASSPI-01A-01D	01
PASSRN_01_Solid Tissue_Primary Tumor	738.94	522	amplification	NBL, MYCN amplified	PASSRN	TARGET-30-PASSRN-01A-01D	01
PASSRN_01_Solid Tissue_Primary Tumor	738.94	522	amplification	NBL, MYCN amplified	PASSRN	TARGET-30-PASSRN-01A-01D.M	01
PASSRN_01_Solid Tissue_Primary Tumor	738.94	522	amplification	NBL, MYCN amplified	PASSRN	TARGET-30-PASSRN-01A-01R	01
PASSRS_01_Solid Tissue_Primary Tumor	18.08	2	loss	NBL, MYCN non-amplified	PASSRS	TARGET-30-PASSRS-01A-01D	01
PASSRS_01_Solid Tissue_Primary Tumor	18.08	2	loss	NBL, MYCN non-amplified	PASSRS	TARGET-30-PASSRS-01A-01D.M	01
PASSRS_01_Solid Tissue_Primary Tumor	18.08	2	loss	NBL, MYCN non-amplified	PASSRS	TARGET-30-PASSRS-01A-01R	01
PASSUU_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PASSUU	TARGET-30-PASSUU-01A-01D	01
PASSWB_01_Solid Tissue_Primary Tumor	NA	329	amplification	NBL, MYCN amplified	PASSWB	TARGET-30-PASSWB-01A-01D	01
PASSWW_01_Solid Tissue_Primary Tumor	13.53	NA	NA	NBL, MYCN non-amplified	PASSWW	BS_8S0EDFTP	01
PASSWW_01_Solid Tissue_Primary Tumor	13.53	NA	NA	NBL, MYCN non-amplified	PASSWW	BS_K9VNW7JD	01
PASSWW_01_Solid Tissue_Primary Tumor	13.53	NA	NA	NBL, MYCN non-amplified	PASSWW	TARGET-30-PASSWW-01A-01D.M	01
PASSWW_01_Solid Tissue_Primary Tumor	13.53	NA	NA	NBL, MYCN non-amplified	PASSWW	TARGET-30-PASSWW-01A-01R	01
PASSXA_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PASSXA	TARGET-30-PASSXA-01A-01D	01
PASSZI_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PASSZI	BS_X6BEG5J1	01
PASSZI_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PASSZI	TARGET-30-PASSZI-01A-01D	01
PASTCN_01_Solid Tissue_Primary Tumor	36.66	2	loss	NBL, MYCN non-amplified	PASTCN	TARGET-30-PASTCN-01A-01D	01
PASTCN_01_Solid Tissue_Primary Tumor	36.66	2	loss	NBL, MYCN non-amplified	PASTCN	TARGET-30-PASTCN-01A-01D.M	01
PASTCN_01_Solid Tissue_Primary Tumor	36.66	2	loss	NBL, MYCN non-amplified	PASTCN	TARGET-30-PASTCN-01A-01R	01
PASTDT_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PASTDT	TARGET-30-PASTDT-01A-01D	01
PASTGD_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PASTGD	TARGET-30-PASTGD-01A-01D	01
PASTGH_09_Bone Marrow_Primary Tumor	NA	NA	NA	NBL, To be classified	PASTGH	TARGET-30-PASTGH-09A-01D	09
PASTHB_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PASTHB	BS_CG9KDK95	01
PASTHF_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PASTHF	TARGET-30-PASTHF-01A-01D	01
PASTIJ_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PASTIJ	TARGET-30-PASTIJ-01A-01D	01
PASTKC_01_Solid Tissue_Primary Tumor	24.11	2	loss	NBL, MYCN non-amplified	PASTKC	TARGET-30-PASTKC-01A-01D	01
PASTKC_01_Solid Tissue_Primary Tumor	24.11	2	loss	NBL, MYCN non-amplified	PASTKC	TARGET-30-PASTKC-01A-01D.M	01
PASTKC_01_Solid Tissue_Primary Tumor	24.11	2	loss	NBL, MYCN non-amplified	PASTKC	TARGET-30-PASTKC-01A-01R	01
PASTKW_01_Solid Tissue_Primary Tumor	NA	3	gain	NBL, MYCN non-amplified	PASTKW	TARGET-30-PASTKW-01A-01D	01
PASTMW_09_Bone Marrow_Primary Tumor	NA	NA	NA	NBL, To be classified	PASTMW	TARGET-30-PASTMW-09A-01D	09
PASTNT_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PASTNT	TARGET-30-PASTNT-01A-01D	01
PASTRD_01_Solid Tissue_Primary Tumor	3.16	NA	NA	NBL, MYCN amplified	PASTRD	BS_RQZZ6T97	01
PASTRD_01_Solid Tissue_Primary Tumor	3.16	NA	NA	NBL, MYCN amplified	PASTRD	BS_S01DMJ5X	01
PASTSI_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PASTSI	TARGET-30-PASTSI-01A-01D	01
PASTSY_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PASTSY	TARGET-30-PASTSY-01A-01D	01
PASTTX_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PASTTX	TARGET-30-PASTTX-01A-01D	01
PASTVV_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PASTVV	BS_MYVQ8YDT	01
PASTWV_01_Solid Tissue_Primary Tumor	NA	1	loss	NBL, MYCN non-amplified	PASTWV	BS_A11S37GE	01
PASTWY_01_Solid Tissue_Primary Tumor	42.87	NA	NA	NBL, MYCN amplified	PASTWY	BS_8EX2H96N	01
PASTWY_01_Solid Tissue_Primary Tumor	42.87	NA	NA	NBL, MYCN amplified	PASTWY	BS_C3KT9THS	01
PASTWY_01_Solid Tissue_Primary Tumor	42.87	NA	NA	NBL, MYCN amplified	PASTWY	TARGET-30-PASTWY-01A-01D	01
